,gene name,logFC,pvalue,padj,G1,G2,G3,B1,B2,B3,classification
AGBL2,AGBL2,-1.46,3.72223469294666e-05,0.000282995744942109,65.0062445090816,64.0804429193742,78.7267820230512,17.7579664255534,32.4789660261207,25.5943934358907,Down
AGBL5,AGBL5,-0.84,4.8407166077905e-21,2.60322982018956e-19,1473.16968190299,1529.57231142332,1568.91229888795,868.051182331465,923.485267342699,771.031102256207,Down
AGGF1P2,AGGF1P2,-1.05,2.41590237964885e-05,0.000192183307725468,127.265746292427,111.444248555433,114.341278652527,50.1401404956803,62.79266765,57.587385230754,Down
AGTRAP,AGTRAP,-0.92,1.37181261588647e-09,2.3105539870466e-08,385.459562511597,375.195636803293,346.77273033963,168.178387912594,197.039060558466,221.818076444386,Down
AHNAK2,AHNAK2,-0.84,2.32794668297494e-23,1.47813089880379e-21,1602.26659001258,1482.20850578727,1563.28895731487,869.095768591792,913.741577534862,807.289826290385,Down
AIF1L,AIF1L,-1.76,0.000625311162792986,0.00352538064790454,32.0453318002515,39.0054869944017,33.7400494384505,5.22293130163336,12.9915864104483,12.7971967179453,Down
AJUBA,AJUBA,-1.06,3.76883268871284e-55,9.86511185008794e-53,5615.25771231264,6193.51411346821,6188.48740116913,2938.42115029893,3006.46962181791,2716.2050033839,Down
AJUBA-DT,AJUBA-DT,-1.58,4.5387600960075e-06,4.23529552501944e-05,64.090663600503,84.5118884878704,74.0406640454886,18.8025526858801,29.2310694235086,26.6608264957195,Down
AK9,AK9,-1.25,1.09108704296966e-10,2.169656188082e-09,246.291264407647,207.100561898847,277.418184271704,115.949074896261,97.4368980783621,93.8461092649325,Down
AKAP1-DT,AKAP1-DT,-2.02,0.0116586995073775,0.0430748897829825,27.4674272573584,21.3601476397914,7.49778876410011,2.08917252065335,9.74368980783621,2.13286611965756,Down
AKAP3,AKAP3,-2.5,8.01600536627145e-11,1.62679248145249e-09,74.1620535948678,105.872036127662,66.5428752813885,12.5350351239201,14.074218611319,17.0629289572605,Down
AKR1B1,AKR1B1,-2.68,8.38140047695358e-33,9.68467049706367e-31,15406.4799486523,18640.9079750388,19872.8891192474,3581.88628666016,2474.8972111904,2383.47788871732,Down
AKR1D1,AKR1D1,-2.35,0.00640297236864762,0.0261709762907184,12.8181327201006,14.8592331407245,15.9328011237127,2.08917252065335,5.41316100435345,1.06643305982878,Down
ALDH1A3-AS1,ALDH1A3-AS1,-1.78,1.53684849549632e-10,2.96192619132018e-09,124.519003566692,132.804396195225,130.274079776239,28.2038290288202,50.8837134409224,34.1258579145209,Down
ALDH3B1,ALDH3B1,-0.81,2.92981582678492e-07,3.40533011276333e-06,373.557010700075,348.26327673573,340.212165171043,174.445905474554,244.674877396776,186.625785470036,Down
ALDH5A1,ALDH5A1,-0.55,0.000745602850003527,0.00412113861415438,264.60288257922,246.106048893249,279.292631462729,183.847181817494,198.121692759336,157.832092854659,Down
ALDH6A1,ALDH6A1,-0.75,4.87827958722149e-05,0.000362717762235958,358.907716162817,325.974427024643,332.714376406943,148.331248966388,268.492785815931,189.825084649523,Down
ALG1L13P,ALG1L13P,-1.81,0.00201745633502723,0.00978109807335447,30.2141699830943,32.5045724953348,19.6816955057628,6.26751756196004,11.9089542095776,5.33216529914389,Down
ALG1L8P,ALG1L8P,-4.97,0.00420577942718819,0.0183228372500924,11.902551811522,1.85740414259056,4.68611797756257,0,0,0,Down
ALG1L9P,ALG1L9P,-1.08,0.00137566608810412,0.0070633679928036,77.8243772291822,71.5100594897365,62.7939808993385,25.0700702478401,46.5531846374397,28.793692615377,Down
ALOX12-AS1,ALOX12-AS1,-0.7,0.00194858946522781,0.00950650760023276,185.862924441459,157.879352120197,124.650738203164,81.4777283054805,107.180587886198,100.244707623905,Down
ALOX12P2,ALOX12P2,-1.27,0.00214114049579663,0.0103189802408577,50.3569499718238,40.8628911369923,42.1750617980631,14.6242076445734,20.5700118165431,20.2622281367468,Down
ALOXE3,ALOXE3,-3.67,3.31000356802408e-15,1.10413799124777e-13,94.3048335835973,97.5137174860043,65.605651685876,6.26751756196004,10.8263220087069,3.19929917948634,Down
ALPK1,ALPK1,-0.75,1.4780513808798e-10,2.86583325943526e-09,565.829001501584,556.292540705872,522.970766295983,321.732568180615,335.615982269914,320.996351008462,Down
ALPP,ALPP,-4.69,7.33321278772639e-13,1.93133033296465e-11,70.4997299605533,52.0073159925356,70.2917696634386,3.13375878098002,2.16526440174138,2.13286611965756,Down
ALS2CL,ALS2CL,-1.17,7.92553719736415e-13,2.07879223094872e-11,385.459562511597,544.219413779033,450.804549441519,180.713423036514,243.592245195905,187.692218529865,Down
AMOTL2,AMOTL2,-0.57,7.8605927660349e-16,2.777409443999e-14,3428.85050262691,3373.04592294445,3293.40371463098,2461.04522932964,2187.99967795966,2173.39057593105,Down
AMZ1,AMZ1,-1.25,0.00130945647446472,0.00675858701870605,43.9478836117735,57.5795284203073,47.7984033711382,19.8471389462068,19.4873796156724,23.4615273162331,Down
AMZ2P1,AMZ2P1,-0.63,0.00112089388256502,0.00589204300728645,238.05103623044,244.248644750658,308.346562923617,170.267560433248,212.195911370655,127.971967179453,Down
ANAPC15,ANAPC15,-0.7,0.000114590534878937,0.000784069458712855,201.427799887295,213.601476397914,236.180346069154,144.152903925081,140.74218611319,115.174770461508,Down
ANKAR,ANKAR,-0.67,0.00121158890002938,0.00629653129326452,165.720144452729,161.594160405379,160.26523483264,83.5669008261338,102.850059082716,119.440502700823,Down
ANKFN1,ANKFN1,-1.02,6.95103581854653e-06,6.24109103315911e-05,158.3954972,134.661800337815,135.897421349315,66.8535206609071,79.0321506635604,65.0524166495555,Down
ANKRD1,ANKRD1,-2.07,3.57918172865883e-30,3.45162292118633e-28,358.907716162817,421.630740368057,408.629487643456,94.0127634294006,71.4537252574655,117.307636581166,Down
ANKRD24,ANKRD24,-1.93,9.84845166927811e-12,2.24962139109815e-10,125.43458447527,134.661800337815,104.969042697402,30.2930015494735,36.8094948296035,28.793692615377,Down
ANKRD31,ANKRD31,-1.74,1.28823709385825e-07,1.59103793604487e-06,139.168298103949,75.2248677749176,113.404055057014,21.9363114668601,43.3052880348276,33.0594248546921,Down
ANKRD33B,ANKRD33B,-1.51,6.27255442056164e-15,2.0316106817708e-13,232.557550778968,248.892155107135,219.310321349928,73.1210382228671,83.3626794670431,89.5803770256174,Down
ANKRD42-DT,ANKRD42-DT,-0.66,0.0104144877115873,0.0392524888007109,112.61645175517,104.014631985071,108.717937079452,58.4968305782937,89.8584726722673,57.587385230754,Down
ANLN,ANLN,-0.53,3.99641453257388e-09,6.28161921504812e-08,1325.76115562183,1497.06773892799,1459.25713821298,972.509808364132,925.65053174444,1074.96452430741,Down
AOC2,AOC2,-0.74,1.67339919046587e-05,0.000138605218062094,325.031222545408,327.831831167233,298.974326968492,217.273942147948,142.907450514931,211.153745846098,Down
AOPEP,AOPEP,-0.52,1.549351644215e-06,1.58848794474033e-05,647.31570236508,653.806258191876,732.908851690786,486.77719731223,469.86237517788,466.031247145176,Down
AOX1,AOX1,-0.82,2.26019915357826e-17,9.130492706707e-16,1474.08526281157,1534.2158217798,1656.07409327061,977.732739665766,767.586230417319,892.604471076687,Down
AP1AR-DT,AP1AR-DT,-1.36,0.000319254044602326,0.00195687090851586,60.4283399661886,86.3692926304609,119.964620225602,21.9363114668601,57.3795066461466,24.5279603760619,Down
AP4S1,AP4S1,-0.55,0.00245893077958465,0.0115992078627998,217.90825624171,229.389411609934,255.862041574916,129.528696280507,191.625899554112,157.832092854659,Down
APLF,APLF,-0.55,0.000337048830449348,0.00205221376660021,307.635185282415,287.897642101536,277.418184271704,185.936354338148,217.609072375009,194.090816888838,Down
APLP2,APLP2,-0.78,5.34086394124081e-30,5.07421636372997e-28,11959.3178278539,13000.9002960626,12822.1560102067,8024.5116518295,7227.65257301273,6760.11916625463,Down
APOBEC3B,APOBEC3B,-1.52,5.84304934309648e-07,6.42735427740613e-06,84.2334435892325,104.014631985071,126.525185394189,41.7834504130669,42.2226558339569,25.5943934358907,Down
APOBEC3F,APOBEC3F,-0.96,1.21153741131117e-05,0.00010356000558132,206.921285338767,161.594160405379,164.951352810203,76.2547970038471,86.6105760696552,111.975471282022,Down
APOBEC3G,APOBEC3G,-1.56,0.000333938383678367,0.00203569092635871,76.9087963206036,45.5064014934687,57.1706393262634,10.4458626032667,34.6442304278621,15.9964958974317,Down
APOL3,APOL3,-0.78,0.00018008770866378,0.00117637125099142,165.720144452729,170.881181118331,185.570271911478,83.5669008261338,121.254806497517,100.244707623905,Down
APOL6,APOL6,-0.51,1.87134507875535e-06,1.89140047124634e-05,989.742962173482,880.409563587924,860.371260680488,563.031994316077,676.645125544181,680.384292170761,Down
APOLD1,APOLD1,-0.54,1.02693486716386e-05,8.90866865488241e-05,452.296968837836,484.782481216136,459.239561801132,331.133844523555,310.715441649888,320.996351008462,Down
APTX,APTX,-0.51,1.16691728120654e-07,1.45168584372018e-06,902.762775858514,1059.64906334791,988.770893265703,700.917380679198,674.47986114244,697.447221128021,Down
AQP7,AQP7,-4.66,0.00893143071707428,0.0345877205245153,4.57790454289307,6.50091449906695,3.74889438205006,0,0,0,Down
ARHGAP15,ARHGAP15,-1.09,0.011677995329624,0.0431275462417961,47.610207246088,35.2906787092206,67.480098876901,11.4904488635934,28.1484372226379,30.9265587350346,Down
ARHGAP33,ARHGAP33,-1.05,0.00281656162397129,0.0130087214220582,75.0776345034464,90.084100915642,64.6684280903635,30.2930015494735,57.3795066461466,23.4615273162331,Down
ARHGEF35,ARHGEF35,-0.67,0.00639823066983581,0.026155763050618,123.603422658113,94.7276112721184,130.274079776239,78.3439695245005,76.866886261819,63.9859835897267,Down
ARHGEF37,ARHGEF37,-2.21,1.06796805836017e-11,2.42652937405272e-10,143.746202646843,114.230354769319,82.4756764051013,20.8917252065335,23.8179084191552,28.793692615377,Down
ARHGEF39,ARHGEF39,-0.91,0.0023713736051515,0.0112544820942361,94.3048335835973,65.0091449906695,103.094595506377,40.7388641527402,43.3052880348276,55.4545191110965,Down
ARL14,ARL14,-4.91,0.00385705341525028,0.0170470596498967,6.4090663600503,6.50091449906695,4.68611797756257,0,0,0,Down
ARL14EPL,ARL14EPL,-1.33,0.000629455643922392,0.00354485097209598,55.8504354232955,40.8628911369923,69.3545460679261,26.1146565081668,18.4047474148017,21.3286611965756,Down
ARRB2,ARRB2,-0.96,1.18028328794696e-10,2.32360912528131e-09,559.419935141534,508.000032998517,404.880593261406,227.719804751215,276.071211222026,255.943934358907,Down
ARRDC3,ARRDC3,-0.91,3.92316795572683e-21,2.12314566245369e-19,1791.79183808835,1473.85018714561,1693.56303709111,792.840971587945,898.584726722673,940.593958768982,Down
ARRDC3-AS1,ARRDC3-AS1,-1.13,0.00281607572100962,0.0130087214220582,56.7660163318741,45.5064014934687,67.480098876901,20.8917252065335,21.6526440174138,35.1922909743497,Down
ARSL,ARSL,-0.64,0.00424181435609812,0.0184613203024481,151.98643082405,126.303481696158,121.839067416627,95.0573496897272,77.9495184626897,83.1817786666447,Down
ARV1,ARV1,-0.57,4.67373925511023e-06,4.34072264200173e-05,513.640889712603,494.069501929088,457.365114610107,358.293087292049,305.302280645535,320.996351008462,Down
ASB16-AS1,ASB16-AS1,-0.72,0.0021917796111951,0.0105208702444567,164.804563544151,155.093245906312,110.592384270477,74.1656244831938,86.6105760696552,100.244707623905,Down
ASNSP1,ASNSP1,-0.53,0.00267173732525105,0.0124408456817054,226.148484418918,202.457051542371,209.938085394803,134.751627582141,140.74218611319,166.363557333289,Down
ASPM,ASPM,-0.7,8.58130125703531e-11,1.72784568167559e-09,1207.65121841519,1164.59239740428,1264.31463034638,711.363243282464,649.579320522414,879.807274358742,Down
ATAD3C,ATAD3C,-1.5,0.0103499405672403,0.0390598788076358,25.6362654402012,28.7897642101536,17.8072483147378,6.26751756196004,8.66105760696552,10.6643305982878,Down
ATE1-AS1,ATE1-AS1,-1.74,7.04130304092551e-10,1.22373648784432e-08,162.973401726993,121.659971339682,114.341278652527,28.2038290288202,45.470552436569,45.8566215726375,Down
ATF3,ATF3,-2.25,3.1829401712477e-23,2.00754690722119e-21,197.765476252981,208.957966041438,243.678134833254,47.0063817147003,49.8010812400517,39.4580232136648,Down
ATF7IP2,ATF7IP2,-0.59,0.00201959610006027,0.00978962191208355,228.895227144654,177.382095617398,184.633048315965,118.038247416914,139.659553912319,135.436998598255,Down
ATG9B,ATG9B,-0.87,0.0046932315132286,0.0200664789548829,56.7660163318741,94.7276112721184,100.282924719839,49.0955542353536,46.5531846374397,41.5908893333224,Down
ATOH8,ATOH8,-0.53,0.000981745544195848,0.0052531782852966,292.070309836578,268.394898604336,291.476538204392,192.203871900108,228.435394383716,168.496423452947,Down
ATOX1-AS1,ATOX1-AS1,-1.7,0.00030939706086608,0.00190099482762555,36.6232363431446,39.0054869944017,38.4261674160131,12.5350351239201,12.9915864104483,9.59789753845901,Down
ATP2A1-AS1,ATP2A1-AS1,-1.61,0.00790403513207169,0.0312073740507777,18.3116181715723,31.5758704240395,21.5561426967878,5.22293130163336,7.57842540609483,10.6643305982878,Down
ATP2B1-AS1,ATP2B1-AS1,-0.97,1.41457901280142e-05,0.000118817226052332,190.440828984352,145.806225193359,221.184768540953,89.8344183880939,80.1147828644311,114.108337401679,Down
ATP2C2,ATP2C2,-1.28,0.0121800681278539,0.0445075651874228,26.5518463487798,34.3619766379253,29.9911550564005,7.31210382228671,12.9915864104483,17.0629289572605,Down
ATP6AP1L,ATP6AP1L,-1.01,0.00069394166720505,0.00386222426711737,103.460642669383,67.7952512045554,84.3501235961263,43.8726229337203,38.9747592313448,43.7237554529799,Down
ATP6V0A1,ATP6V0A1,-0.53,2.11908670037226e-10,3.98817403066392e-09,1623.32495090988,1434.84470015121,1445.1987842803,1064.43339927288,1037.16164843412,1007.7792415382,Down
ATP6V0D1-DT,ATP6V0D1-DT,-1.01,0.000423504310719712,0.00251358921299909,104.376223577962,117.016460983205,99.3457011243265,32.3821740701269,63.8752998513707,62.9195505298979,Down
ATP6V0D2,ATP6V0D2,-2.85,1.43138643408432e-05,0.000120032444613047,25.6362654402012,29.7184662814489,36.5517202249881,6.26751756196004,5.41316100435345,1.06643305982878,Down
ATP6V0E2,ATP6V0E2,-0.76,1.53618841588699e-10,2.96192619132018e-09,575.900391495949,537.718499279966,537.966343824183,306.063774275715,344.277039876879,325.262083247777,Down
ATP6V0E2-AS1,ATP6V0E2-AS1,-1.2,0.00680217002253188,0.0275393411328895,33.8764936174087,39.934189065697,43.1122853935757,20.8917252065335,18.4047474148017,11.7307636581166,Down
ATP6V1E2,ATP6V1E2,-1.02,3.76762362364279e-05,0.000285853537987828,120.856679932377,124.446077553567,119.964620225602,48.0509679750269,69.2884608557242,62.9195505298979,Down
ATP6V1FNB,ATP6V1FNB,-0.61,0.00123516314139874,0.00640477155915916,249.038007133383,192.241328758123,200.565849439678,147.286662706061,153.733772523638,119.440502700823,Down
ATP8B1,ATP8B1,-0.67,2.44175858819214e-20,1.25775082940371e-18,2880.41753838832,2748.02942896273,3030.04388429196,1793.5546089809,1719.21993498266,1917.44664157214,Down
AURKA,AURKA,-0.51,0.000386160712347716,0.00231281685574215,375.388172517232,454.135312863391,491.105164048558,342.624293387149,312.880706051629,271.940430256338,Down
AURKB,AURKB,-0.89,9.31321214701765e-07,9.88834925477222e-06,206.005704430188,216.3875826,210.875308990316,113.859902375607,116.924277694035,111.975471282022,Down
AVPI1,AVPI1,-1.13,2.04293077879204e-16,7.58397399964884e-15,599.705495118993,548.86292413551,513.598530340858,294.573325412122,221.939601178491,245.279603760619,Down
AXDND1,AXDND1,-0.82,0.00041208313750985,0.00245318093372074,124.519003566692,125.374779624863,145.26965730444,82.5223145658072,77.9495184626897,63.9859835897267,Down
B3GALT9,B3GALT9,-1.17,2.91657880053883e-15,9.79268054861547e-14,491.666947906716,408.628911369923,393.633910115256,188.025526858801,179.716945344535,206.888013606783,Down
BAIAP2-DT,BAIAP2-DT,-0.53,7.42453540776126e-07,8.02926569476778e-06,738.873793222942,833.045757951865,803.200621354225,533.78357902693,605.191400286716,505.489270358841,Down
BAIAP2L1,BAIAP2L1,-0.72,7.29416769270555e-05,0.000521633648322505,221.570579876025,206.171859827552,193.068060675578,122.216592458221,133.163760707095,122.63980188031,Down
BAMBI,BAMBI,-1.01,0.000278597883614511,0.00173587391558888,87.895767223547,104.014631985071,95.5968067422765,52.2293130163336,53.0489778426638,37.3251570940072,Down
BBC3,BBC3,-0.82,0.000217682285092882,0.00139043475527953,171.213629904201,166.237670761855,127.462408989702,78.3439695245005,99.6021624801035,85.3146447863023,Down
BCAN,BCAN,-1.95,4.11770329366473e-08,5.52155383633496e-07,97.9671572179118,61.2943367054884,87.1617943826638,26.1146565081668,18.4047474148017,19.195795076918,Down
BCAN-AS1,BCAN-AS1,-1.77,0.000347751069157597,0.00211042292254834,36.6232363431446,26.9323600675631,52.4845213487008,10.4458626032667,12.9915864104483,10.6643305982878,Down
BCL11A,BCL11A,-0.87,0.00971565801439901,0.0370629302643433,54.0192736061383,54.7934222064214,70.2917696634386,31.3375878098002,31.39633383,35.1922909743497,Down
BCL2L11,BCL2L11,-1.13,1.84198938368464e-07,2.21211196958232e-06,158.3954972,153.235841763721,163.076905619177,73.1210382228671,77.9495184626897,66.1188497093842,Down
BCL7A,BCL7A,-0.69,0.000155328296082533,0.0010309137001576,213.330351698817,229.389411609934,201.503073035191,126.394937499527,121.254806497517,152.499927555515,Down
BCOR,BCOR,-0.51,1.33574225324893e-05,0.000113009433642288,612.523627839093,612.014664983589,556.710815734433,461.707127064389,390.830224514319,400.978830495621,Down
BEST1,BEST1,-0.85,0.000195832164197715,0.00126599966633059,146.492945372578,117.9451631,143.395210113415,81.4777283054805,72.5363574583362,72.5174480683569,Down
BEST3,BEST3,-1.43,0.00343027856218766,0.0154239273755018,33.8764936174087,41.7915932082875,27.1794842698629,15.6687939049001,9.74368980783621,12.7971967179453,Down
BEST4,BEST4,-1.52,0.0100640874987826,0.0381335262213843,18.3116181715723,26.0036579962678,29.0539314608879,6.26751756196004,6.49579320522414,12.7971967179453,Down
BEX1,BEX1,-1.11,0.00259097416073932,0.0121261939739619,52.188111788981,79.868378131394,60.9195337083134,42.8280366733936,25.9831728208966,20.2622281367468,Down
BEX2,BEX2,-1.46,8.04453606133318e-06,7.10600685417764e-05,99.798319035069,75.2248677749176,67.480098876901,26.1146565081668,31.39633383,30.9265587350346,Down
BHLHE41,BHLHE41,-0.86,6.08684471244683e-08,7.94604277677791e-07,333.271450722616,332.47534152371,332.714376406943,160.866284090308,219.77433677675,169.562856512776,Down
BICDL1,BICDL1,-1.24,0.0106784618434554,0.040082514370547,37.5388172517232,43.6489973508781,24.3678134833254,10.4458626032667,20.5700118165431,13.8636297777741,Down
BIRC3,BIRC3,-1.68,2.11078164989311e-35,2.66727935384523e-33,537.445993335647,548.86292413551,516.410201127395,179.668836776188,158.064301327121,163.164258153803,Down
BLACAT1,BLACAT1,-2.97,0.000798648628140525,0.00438598471613375,11.902551811522,20.4314455684961,26.2422606743504,1.04458626032667,0,6.39859835897267,Down
BLM,BLM,-0.79,1.05124736741463e-07,1.31737163990817e-06,335.102612539773,325.045724953348,368.328873036418,217.273942147948,184.047474148017,193.024383829009,Down
BMF,BMF,-1.47,5.24986730447476e-18,2.2557721288842e-16,378.134915242968,358.478999519978,346.77273033963,109.681557334301,161.312197929733,121.573368820481,Down
BMP4,BMP4,-0.58,0.0123023153642488,0.0448839416475195,160.226659001258,108.658142341548,140.583539326877,82.5223145658072,90.941104873138,101.311140683734,Down
BNIP3P9,BNIP3P9,-1.97,0.0109912281450639,0.0410312166958494,22.8895227144654,14.8592331407245,12.1839067416627,2.08917252065335,3.24789660261207,7.46503141880145,Down
BRCA1,BRCA1,-0.7,1.15572893255921e-12,2.96764350130219e-11,1012.63248488795,1081.937913,1122.79386742399,648.688067662864,599.778239282362,725.174480683569,Down
BSCL2,BSCL2,-0.93,4.11821600932146e-10,7.45522068250629e-09,379.966077060125,420.702038296761,468.611797756257,224.586045970235,250.088038401129,189.825084649523,Down
BSN,BSN,-0.94,0.000826835995084708,0.00452142335235833,81.4867008634967,102.157227842481,90.9106887647139,43.8726229337203,57.3795066461466,41.5908893333224,Down
BSN-DT,BSN-DT,-6.54,1.67481496940607e-06,1.70620943586992e-05,15.5648754458364,17.6453393546103,21.5561426967878,0,0,0,Down
BTBD8,BTBD8,-0.92,9.13709480839156e-06,7.99129751192841e-05,229.810808053232,203.385753613666,182.75860112494,84.6114870864605,132.081128506224,109.842605162364,Down
BTF3-DT,BTF3-DT,-2.37,0.000475465640230023,0.00277638165335318,27.4674272573584,36.2193807805159,13.1211303371752,6.26751756196004,3.24789660261207,5.33216529914389,Down
BTG1-DT,BTG1-DT,-1.89,0.0135349184702672,0.0486339443338416,19.2271990801509,13.9305310694292,14.0583539326877,4.17834504130669,2.16526440174138,6.39859835897267,Down
BTK,BTK,-4.75,9.11855292874929e-05,0.000639620234422414,20.1427799887295,16.716637283315,20.6189191012753,0,2.16526440174138,0,Down
BTN2A2,BTN2A2,-0.56,0.000148650941778138,0.000991470088011646,367.147944340024,399.34189065697,354.27051910373,248.611529957748,294.475958636828,217.552344205071,Down
BUB1,BUB1,-0.83,1.15075769164314e-10,2.27596270671008e-09,527.374603341282,534.003690994785,636.374821352997,350.980983469762,295.558590837698,304.999855111031,Down
BUB1B,BUB1B,-1.01,5.26274134066056e-17,2.06737888010145e-15,851.490244978112,860.906820090723,1060.93711012017,478.420507229616,402.739178723897,500.157105059697,Down
C10orf143,C10orf143,-0.76,0.00928219958890893,0.0356714582553845,73.2464726862892,75.2248677749176,72.1662168544636,40.7388641527402,42.2226558339569,46.9230546324662,Down
C10orf67,C10orf67,-1.28,0.000600142923798255,0.00339992629886768,65.0062445090816,48.2925077073545,54.3589685397258,27.1592427684935,21.6526440174138,20.2622281367468,Down
C10orf88B,C10orf88B,-1.5,1.82879419675435e-05,0.000149879325032404,69.5841490519747,79.868378131394,75.9151112365137,38.6496916320869,21.6526440174138,19.195795076918,Down
C10orf95-AS1,C10orf95-AS1,-1.25,2.35353516151039e-09,3.83807272492464e-08,234.388712596125,196.884839114599,253.987594383891,87.7452458674405,122.337438698388,78.9160464273296,Down
C11orf1,C11orf1,-0.75,4.07350224511479e-07,4.61747589888133e-06,402.85559977459,333.404043595005,412.378382025506,230.853563532195,206.782750366302,246.346036820448,Down
C11orf21,C11orf21,-2.62,0.00268478492272349,0.0124923096023405,9.15580908578615,18.5740414259056,24.3678134833254,6.26751756196004,1.08263220087069,1.06643305982878,Down
C11orf45,C11orf45,-1.58,9.02950177025801e-07,9.62327491518023e-06,69.5841490519747,95.6563133434137,89.9734651692014,24.0254839875135,32.4789660261207,28.793692615377,Down
C11orf71,C11orf71,-1.37,2.65840936553599e-09,4.29159956228629e-08,167.551306269886,162.522862476674,189.319166293528,49.0955542353536,73.6189896592069,77.8496133675008,Down
C12orf60,C12orf60,-0.92,3.5035316997893e-05,0.000268196344861221,189.525248075773,141.162714836882,181.821377529428,71.0318657022138,100.684794680974,99.1782745640764,Down
C12orf73,C12orf73,-0.53,0.00530134015414329,0.0222387534969884,203.258961704452,202.457051542371,162.139682023665,134.751627582141,116.924277694035,140.769163897399,Down
C14orf93,C14orf93,-0.66,0.000176672145570414,0.001156478073378,259.109397127748,207.100561898847,253.050370788379,141.019145144101,147.237979318414,167.429990393118,Down
C15orf48,C15orf48,-2.8,0.000361155671795128,0.00218036368389942,16.4804563544151,22.2888497110867,20.6189191012753,2.08917252065335,2.16526440174138,4.26573223931511,Down
C16orf86,C16orf86,-1.57,0.00149305267361436,0.00758111385264363,28.3830081659371,39.0054869944017,40.3006146070381,8.35669008261338,17.322115213931,10.6643305982878,Down
C17orf113,C17orf113,-1.6,0.000186676270084954,0.0012135376787175,63.1750826919244,42.7202952795828,58.1078629217759,24.0254839875135,21.6526440174138,8.53146447863023,Down
C19orf54,C19orf54,-0.81,2.5343296990413e-06,2.50329709048161e-05,292.070309836578,231.246815752524,261.485383147992,149.375835226714,162.394830130604,135.436998598255,Down
C1GALT1C1L,C1GALT1C1L,-0.81,0.00971419644566517,0.0370629302643433,71.4153108691319,73.367463632327,60.9195337083134,36.5605191114335,33.5615982269914,46.9230546324662,Down
C1orf116,C1orf116,-2.58,1.49178431248649e-06,1.53560398009243e-05,32.0453318002515,41.7915932082875,53.4217449442133,5.22293130163336,5.41316100435345,10.6643305982878,Down
C1orf56,C1orf56,-1.13,1.19221153689626e-08,1.75057872607115e-07,238.966617139018,279.539323459879,203.377520226216,91.9235909087472,128.833231903612,108.776172102535,Down
C1RL,C1RL,-0.68,1.05566388753023e-09,1.80172255774621e-08,968.684601276174,838.617970379637,940.972489894564,489.91095609321,604.108768085845,620.664040820349,Down
C21orf58,C21orf58,-0.68,0.000478630461232387,0.00278978154772397,185.862924441459,164.380266619264,172.449141574303,114.904488635934,110.42848448881,101.311140683734,Down
C22orf46,C22orf46,-0.52,4.79637313734381e-11,1.0002972660093e-09,1663.61051088734,1777.53576445916,1752.6081236084,1185.60540547077,1163.82961593599,1283.98540403385,Down
C2-AS1,C2-AS1,-1.82,0.00302405347238078,0.0138498517538854,24.7206845316226,26.9323600675631,19.6816955057628,9.40127634294006,5.41316100435345,5.33216529914389,Down
C2orf16,C2orf16,-0.82,5.25718263153659e-05,0.000387966768884282,177.622696264251,179.239499759989,179.946930338403,84.6114870864605,101.767426881845,118.374069640994,Down
C2orf49-DT,C2orf49-DT,-1.43,2.65718164806051e-14,8.09525221330739e-13,281.083338933635,376.124338874588,284.915973035804,138.929972623447,107.180587886198,104.51043986322,Down
C2orf73,C2orf73,-4.45,0.00368002392381636,0.0163746701983933,8.24022817720753,6.50091449906695,10.3094595506377,1.04458626032667,0,0,Down
C3,C3,-2.93,1.00820171185424e-60,3.49491760979527e-58,476.10207246088,509.857437141108,413.315605621019,57.452244317967,62.79266765,62.9195505298979,Down
C3orf52,C3orf52,-0.66,0.000364064986266756,0.00219657125522029,187.694086258616,214.530178469209,178.072483147378,119.082833677241,122.337438698388,124.772667999967,Down
C4BPAP1,C4BPAP1,-2.94,5.7330294007177e-08,7.52593848364405e-07,56.7660163318741,54.7934222064214,44.0495089890882,1.04458626032667,6.49579320522414,12.7971967179453,Down
C4orf3,C4orf3,-0.52,1.02949767671436e-12,2.66216475837468e-11,3448.07770170706,3360.04409394632,3623.30642025138,2214.52287189255,2536.60724664003,2532.77851709335,Down
C5,C5,-0.88,9.87066225955846e-07,1.04456364802885e-05,238.966617139018,212.672774326619,262.422606743504,121.172006197894,142.907450514931,124.772667999967,Down
C5AR1,C5AR1,-1.14,1.52045568431019e-05,0.000126962009159912,119.02551811522,114.230354769319,102.157371910864,53.2738992766603,58.4621388470173,40.5244562734936,Down
C5orf34,C5orf34,-0.84,1.41139326000688e-07,1.734789645697e-06,274.674272573584,268.394898604336,299.911550564005,157.732525309328,151.568508121897,162.097825093974,Down
C5orf64,C5orf64,-5.36,0.000793451699539406,0.00436304887386599,10.9869709029434,3.71480828518112,9.37223595512514,0,0,0,Down
C6orf52,C6orf52,-0.85,0.0133769063241366,0.0481988181640905,66.8374063262389,49.2212097786498,59.9823101128009,31.3375878098002,28.1484372226379,38.391590153836,Down
C6orf58,C6orf58,-1.33,0.013930499235773,0.0498389353411505,27.4674272573584,22.2888497110867,32.802825842938,15.6687939049001,7.57842540609483,9.59789753845901,Down
C7orf31,C7orf31,-0.68,0.00049374117745412,0.00286678331463402,199.596638070138,182.95430804517,176.198035956353,100.280280991361,135.329025108836,113.04190434185,Down
