Gene	Pi-score
CLTA	-0.342307239
CLTA	0.053008908
CLTA	-0.002867541
CLTB	0.012181276
CLTB	5.23E-05
CLTC	-0.072833894
CLTCL1	0.004974701
CLTCL1	-0.000525693
CLU	0.090976227
CLU	0.061981274
CLU	-0.015396773
CLUAP1	0.376818854
CLUAP1	-0.052110476
CLUAP1	-0.019519992
CLUAP1	0.004390233
CLUAP1	6.59E-06
CLUH	-0.161762358
CLUHP3	-0.025620052
CLUL1	-0.02547631
CLUL1	0.003471022
CLUL1	-0.001784461
CLUL1	6.83E-06
CLVS1	-7.67E-05
CLVS2	-0.061442764
CLYBL	-0.161103343
CLYBL	0.044030457
CLYBL	0.012683463
CMA1	-0.011065343
CMAHP	-0.806246046
CMAHP	-0.165803184
CMAS	0.067038381
CMAS	0.020041803
CMBL	-1.304879423
CMC1	-0.385441872
CMC2	-0.084942035
CMIP	0.241193589
CMIP	-0.005152244
CMIP	0.001923181
CMKLR1	-0.514518901
CMKLR1	-0.004258286
CMPK1	0.251169307
CMPK1	0.111682526
CMPK2	-0.145924373
CMSS1	-0.143466795
CMSS1	-0.013452249
CMTM1	-0.188847985
CMTM1	-0.110530662
CMTM2	0.01031992
CMTM3	0.537998257
CMTM3	-0.140013001
CMTM3	-0.075295668
CMTM4	-0.047164515
CMTM4	-0.026946883
CMTM4	0.011203135
CMTM4	-0.007120614
CMTM4	0.000338708
CMTM5	-0.01326459
CMTM6	0.003821548
CMTM7	0.75528112
CMTM7	0.605429988
CMTM7	0.427349754
CMTM8	0.838919945
CMTR1	-0.095945397
CMTR1	-0.103294881
CMTR2	0.173393891
CMYA5	0.002991286
CNBD1	0.003982577
CNBD1	-6.71E-07
CNBD2	-0.050039554
CNBP	-0.188134705
CNBP	-0.200766264
CNBP	-0.089504909
CNBP	3.36E-05
CNDP1	-0.043729452
CNDP2	0.302718939
CNEP1R1	0.265869544
CNEP1R1	0.002995469
CNFN	0.029466705
CNGA1	0.000521136
CNGA2	0.005867407
CNGA3	0.171450945
CNGA3	0.056137502
CNGA3	-0.037307728
CNGA4	-0.000657059
CNGB1	0.073050368
CNGB1	0.02975031
CNGB1	-0.007234623
CNGB1	0.003573889
CNGB3	-2.32E-05
CNIH1	-0.780580425
CNIH1	-0.688277933
CNIH1	0.431077162
CNIH2	0.12116727
CNIH2	-0.02394165
CNIH2	0.006984087
CNIH2	0.001870134
CNIH3	0.009687113
CNIH4	-0.001107866
CNKSR1	0.28940427
CNKSR2	0.031340558
CNKSR3	0.113188381
CNN1	-0.153739652
CNN2	-0.140955555
CNN2	-0.04408655
CNN3	0.003485131
CNNM1	-0.061304916
CNNM2	0.055734863
CNNM2	-0.01128018
CNNM2	-0.001655975
CNNM3	0.325282166
CNNM3	0.043079394
CNNM4	-0.132323493
CNOT1	-0.023624826
CNOT1	0.004342613
CNOT1	0.001260838
CNOT10	0.011575494
CNOT11	0.025898681
CNOT2	-0.06345853
CNOT3	-0.01069686
CNOT4	0.080698861
CNOT4	0.010613608
CNOT4	0.001402122
CNOT6L	0.091592571
CNOT6L	-0.049612817
CNOT7	0.087289787
CNOT7	-0.003555625
CNOT7	-7.93E-05
CNOT8	-0.085840146
CNOT8	-0.002946927
CNOT9	-0.64158227
CNP	0.238421393
CNPPD1	-0.000180215
CNPY1	-0.000331865
CNPY2	-1.419377323
CNPY2	-0.167532524
CNPY3	-0.301511154
CNPY3	-0.045433263
CNPY4	-0.244522711
CNPY4	-0.297983947
CNPY4	-0.057071915
CNPY4	0.000742343
CNR1	0.003157609
CNR2	0.019045476
CNRIP1	-0.091571558
CNRIP1	-0.013426627
CNRIP1	-0.014895313
CNRIP1	-0.007308832
CNST	0.644998801
CNTD1	-0.013856005
CNTD2	-0.065354575
CNTF	0.001268042
CNTFR	0.235569329
CNTFR	-0.010007185
CNTFR	-0.008598595
CNTFR-AS1	-0.033229062
CNTLN	-0.176677322
CNTN1	-0.331285791
CNTN1	3.52E-06
CNTN2	-0.034536165
CNTN3	0.118934483
CNTN4	-0.013100003
CNTN5	0.056283556
CNTN5	-0.008430401
CNTN6	-0.00128848
CNTNAP1	-0.569041735
CNTNAP2	-0.062751924
CNTNAP3	0.028550387
CNTNAP4	0.125581192
CNTNAP4	-0.0982376
CNTNAP5	0.119611315
CNTRL	3.12E-05
CNTROB	-2.426929907
COA1	-0.171796767
COA1	0.046398847
COA3	-0.030447301
COA3	0.000868323
COA4	-0.061651428
COA5	0.010120155
COA6	-0.15063375
COA7	0.021010054
COASY	0.008585537
COASY	-2.63E-05
COBL	0.337934303
COBLL1	3.61E-05
COCH	-0.06659579
COCH	-0.000565714
COG1	0.05432307
COG2	-0.029829075
COG3	0.440441268
COG3	0.005403397
COG4	-0.052853183
COG5	-0.04610221
COG5	-0.01699901
COG5	0.001102204
COG6	-0.135643414
COG7	0.00040657
COG8	0.339002828
COIL	0.01787457
COL10A1	-0.009652564
COL11A1	-0.045262391
COL11A1	0.0471425
COL11A1	0.034288802
COL11A1	-4.86E-05
COL11A2	-0.086653832
COL11A2	-0.007743204
COL11A2	0.00044618
COL12A1	-0.438576596
COL12A1	-0.160518712
COL13A1	-0.050639574
COL14A1	-0.043083658
COL15A1	-0.151697545
COL16A1	0.036551798
COL17A1	0.563325435
COL17A1	0.574302884
COL18A1	-0.010623677
COL18A1	-0.001415919
COL19A1	-0.006980987
COL19A1	0.00344892
COL1A1	-0.083750025
COL1A2	-0.016906773
COL1A2	0.015982351
COL20A1	0.107073423
COL21A1	-0.283175449
COL22A1	0.269244885
COL23A1	0.00325854
COL24A1	-0.000507478
COL25A1	-0.009020968
COL25A1	0.004613232
COL25A1	0.002970235
COL26A1	0.013493293
COL27A1	-0.012025686
COL28A1	0.535548786
COL28A1	-0.004865434
COL2A1	0.104157336
COL2A1	-0.039286561
COL3A1	-0.107544038
COL4A1	-0.24361085
COL4A2	-0.562041302
COL4A3	-4.20E-05
COL4A3BP	0.57000131
COL4A3BP	0.000854029
COL4A4	0.000106206
COL4A5	-0.324950639
COL4A5	-0.003547157
COL4A6	-0.571767542
COL4A6	-0.049598479
COL4A6	-0.005223139
COL5A1	-1.366342332
COL5A2	-0.246879915
COL5A3	-0.117759653
COL6A1	-0.400285606
COL6A2	-0.100202395
COL6A2	-0.053453538
COL6A2	0.001496333
COL6A3	-1.344688021
COL6A3	-0.881742514
COL6A4P1	-0.000945782
COL6A4P2	-0.037629967
COL6A4P2	0.035841506
COL6A5	0.153783701
COL6A5	-0.039315947
COL6A5	0.021104594
COL6A5	-0.003282968
COL6A5	-0.001265707
COL6A6	-0.010766332
COL6A6	0.004498651
COL7A1	0.000666242
COL8A1	0.022693198
COL8A1	0.014108992
COL8A1	-0.001147464
COL8A2	-0.122274025
COL8A2	0.038466038
COL9A1	-0.28173444
COL9A1	-0.034592437
COL9A1	-0.004518913
COL9A1	0.003825745
COL9A2	0.023857159
COL9A3	-0.001990184
COLCA1	-0.022702145
COLCA2	0.057551607
COLEC10	-0.078241784
COLEC11	-0.127584335
COLEC11	-0.108135715
COLEC11	3.04E-06
COLEC12	-0.034655888
COLGALT1	-0.016110459
COLGALT2	-0.002252375
COLQ	0.056918088
COLQ	-3.44E-07
COMMD1	0.005431812
COMMD10	-0.003413348
COMMD10	-0.000536603
COMMD2	-0.018766476
COMMD3	0.0084463
COMMD4	-0.098954418
COMMD4	-0.02386956
COMMD5	-0.034973051
COMMD5	0.000538691
COMMD5	-0.000208187
COMMD6	-0.314477203
COMMD6	0.180261549
COMMD7	0.000628931
COMMD8	-0.315832461
COMMD8	-0.02179227
COMMD9	-0.000717575
COMP	-1.089062515
COMT	-0.022205968
COMT	-0.000416943
COMTD1	-0.496960308
COPA	-0.122907555
COPB1	-0.04882464
COPB2	-0.051620368
COPE	-0.515832157
COPE	-0.31894129
COPG1	-0.131677511
COPG2	-0.157325741
COPG2IT1	-0.015968784
COPRS	0.010027377
COPS2	-0.091558361
COPS2	0.000436886
COPS3	-0.020074996
COPS4	-0.125969497
COPS5	-0.004765628
COPS6	-0.000603689
COPS7A	-0.005708759
COPS7B	-0.02865996
COPS8	-0.038751928
COPS8	-0.046452979
COPS8	0.004617849
COPS9	0.061741958
COPZ1	-0.331143755
COPZ2	-0.354020931
COQ10A	-0.101209396
COQ10B	0.034540105
COQ2	-0.163705257
COQ3	-0.140607051
COQ5	-3.18E-06
COQ6	-0.458764056
COQ6	0.036187619
COQ6	0.013597937
COQ7	-0.011329085
COQ8A	0.020888502
COQ8B	-0.175116422
COQ9	-0.312538922
CORIN	-0.045665533
CORO1A	-0.17933984
CORO1B	0.000881609
CORO1B	0.000388833
CORO1C	-0.168545769
CORO2A	0.739762579
CORO2A	0.186197878
CORO2A	0.192811399
CORO2B	-0.006873011
CORO2B	0.000331885
CORO6	0.000189667
CORO7	-0.011878805
CORT	-0.014196178
COTL1	-0.066738086
COX10	0.049985286
COX11	-0.005454907
COX14	-0.011216303
COX15	-0.852788854
COX15	0.146316592
COX16	0.002297953
COX16	-0.002377139
COX17	-0.076981462
COX18	-0.071414442
COX18	-0.006645714
COX19	1.508600631
COX20	-0.088515889
COX4I1	0.063373232
COX4I2	2.64E-05
COX5A	-0.068023387
COX5B	-0.200215005
COX6A1	-0.368966851
COX6A2	-0.008521377
COX6B1	-0.464150509
COX6B2	0.010391743
COX6B2	0.006844475
COX6C	-0.044751424
COX7A1	-0.062330811
COX7A2	-0.211594973
COX7A2L	-0.616497958
COX7B	-0.808806286
COX7B2	-0.020188072
COX7C	-0.106272603
COX8A	-0.095898721
COX8C	-0.117898711
CP	0.747164943
CPA1	0.003977074
CPA2	-0.031368584
CPA3	-0.271570031
CPA4	0.089087936
CPA5	-0.014714786
CPA6	0.01106765
CPAMD8	0.113737829
CPB1	-0.035546267
CPB2	-0.281741827
CPD	0.175672703
CPE	-0.038414748
CPEB1	0.055101542
CPEB1	0.024140338
CPEB1	-0.007225419
CPEB2	0.937399229
CPEB2	1.10E-05
CPEB2-AS1	-0.094221048
CPEB3	-0.04328836
CPEB3	0.023950344
CPEB4	-0.099689044
CPEB4	0.101806484
CPED1	0.339148542
CPED1	0.023152214
CPED1	-0.000417779
CPLX1	-0.453269225
CPLX2	-0.122815869
CPLX2	-0.025187325
CPLX2	0.000157407
CPLX3	-0.000704585
CPLX4	0.014495384
CPM	0.117897943
CPM	0.017152651
CPM	0.012357411
CPM	0.00082216
CPN1	0.029854219
CPN2	-2.21E-06
CPNE1	-0.394306759
CPNE1	-0.015159192
CPNE2	0.503892102
CPNE3	0.203400294
CPNE4	-0.222952288
CPNE5	0.020187616
CPNE6	0.042105282
CPNE7	-0.077385838
CPNE7	0.0417117
CPNE7	0.018827083
CPNE7	-0.009773624
CPNE7	0.001864369
CPNE8	-0.019594382
CPNE8	3.31E-06
CPNE9	-0.000148857
CPO	-0.011949714
CPOX	-0.001984101
CPPED1	-0.018656593
CPQ	-0.076911709
CPQ	-0.019394021
CPS1	-0.924386811
CPS1-IT1	-0.180505609
CPSF1	-0.002605126
CPSF2	-0.14795668
CPSF2	-6.69E-05
CPSF3	-0.040019575
CPSF3L	0.066333919
CPSF3L	-0.03474367
CPSF4	-0.031579078
CPSF4	0.002015948
CPSF4L	0.000196794
CPSF4L	-0.000209603
CPSF6	-0.010154153
CPSF7	0.148172427
CPT1A	0.358035643
CPT1A	0.15950985
CPT1A	-2.49E-05
CPT1B	0.016514051
CPT1C	-0.83268984
CPT2	-0.083097248
CPTP	0.000662724
CPVL	-1.930218812
CPVL	-1.158935244
CPXCR1	-0.021664014
CPXCR1	0.016178504
CPXM1	-0.171011315
CPXM2	-0.544160455
CPZ	-0.732984427
CPZ	-0.181096124
CPZ	0.009260854
CR1	0.028151153
CR1	-0.046243071
CR1	-0.042302092
CR1	-0.007137201
CR1L	-0.049756243
CR2	-0.24094335
CR2	0.037708227
CR2	0.000464528
CRABP1	0.054386965
CRABP2	0.003077783
CRACR2A	-0.078756219
CRACR2B	-0.030532083
CRADD	0.003570857
CRAMP1	0.148514295
CRAT	0.227753957
CRB1	0.032084764
CRB2	-0.001633791
CRB3	0.055737588
CRB3	0.033715443
CRB3	-0.001735561
CRBN	0.169969071
CRBN	0.107558897
CRCP	1.08950476
CRCP	0.240249274
CRCP	-0.017843441
CRCP	-0.006222947
CRCP	-0.009813644
CRCT1	-0.024959726
CREB1	0.628460295
CREB1	0.812423136
CREB1	0.244007969
CREB1	0.101080035
CREB1	0.003656143
CREB1	-0.001162783
CREB3	-0.192866222
CREB3L1	0.016949527
CREB3L2	0.035756707
CREB3L3	-0.024142442
CREB3L4	-0.028979269
CREB5	0.041772083
CREB5	-0.024611519
CREB5	0.023663666
CREB5	-0.001106557
CREB5	-0.000950172
CREBBP	0.106525295
CREBBP	0.024799849
CREBL2	0.00012848
CREBRF	0.506036373
CREBRF	0.448621619
CREBZF	-0.004484636
CREG1	0.041803544
CREG2	-0.012336058
CRELD1	-0.021780021
CRELD1	-0.002854558
CRELD1	0.000198077
CRELD1	0.00010367
CRELD2	-0.514354417
CREM	-0.286773201
CRH	-0.016376066
CRHBP	-0.072054751
CRHBP	-0.005194192
CRHR1	-0.014221867
CRHR1	0.001886584
CRHR2	-0.026262299
CRHR2	0.000266162
CRIM1	0.687627132
CRIP1	0.44637184
CRIP2	0.151182428
CRIP3	0.096415503
CRIPAK	0.162399717
CRIPT	-0.093299076
CRISP1	0.004659244
CRISP1	-0.000348886
CRISP2	-0.173081249
CRISP3	-0.04189377
CRISPLD1	0.105832175
CRISPLD1	0.075066475
CRISPLD2	0.539967108
CRK	0.022906426
CRK	0.021293342
CRK	-0.002353453
CRKL	0.008068475
CRLF1	0.26540554
CRLF2	0.023265326
CRLF2	-0.007598578
CRLF3	0.037120301
CRLF3	0.027316002
CRLS1	0.064438812
CRMP1	-0.027103819
CRMP1	0.017860501
CRMP1	-0.000740752
CRNDE	0.00913349
CRNDE	0.0011404
CRNKL1	0.141711646
CRNN	-0.000822517
CROCC	0.505464017
CROCCP2	0.256048446
CROCCP3	0.1141332
CROCCP3	-0.014940461
CROCCP3	0.000877462
CROT	0.25499466
CRP	-0.214334965
CRSP8P	0.040325547
CRTAC1	0.00272204
CRTAM	0.000120955
CRTAP	-0.736546308
CRTAP	-0.035677091
CRTAP	-0.039914162
CRTC1	-0.043282437
CRTC2	-0.002799839
CRTC3	0.412957682
CRX	-0.094271224
CRX	-0.000106559
CRY1	-0.073570137
CRY1	0.0043007
CRY2	0.446263232
CRYAA	0.151669916
CRYAB	-0.03017134
CRYBA1	-3.45E-05
CRYBA2	0.020109116
CRYBA2	0.004492321
CRYBA4	-0.002064849
CRYBB1	0.017633713
CRYBB2	-0.042198021
CRYBB3	-0.033873052
CRYBG3	-0.146785141
CRYGA	0.006544713
CRYGB	-0.060282159
CRYGC	-0.000697075
CRYGD	-0.077091622
CRYGN	0.020828913
CRYGS	1.317988428
CRYL1	-0.149494172
CRYM	-0.201525278
CRYM	-0.003997868
CRYZ	0.025899414
CRYZL1	0.164372895
CRYZL1	-0.00129998
CS	0.018618517
CS	0.001880731
CS	-2.40E-05
CSAD	0.175501513
CSAD	-0.072920846
CSAG1	0.076175265
CSAG3	-0.104791922
CSAG3	0.058251297
CSDC2	0.00586513
CSDE1	0.13067083
CSDE1	-0.087728943
CSE1L	-0.003935043
CSE1L	-0.002369538
CSF1	-0.032184021
CSF1	-0.002029824
CSF1	0.001392562
CSF1R	-0.363914675
CSF2	0.081848696
CSF2RA	0.916034485
CSF2RA	0.204209587
CSF2RA	0.021899865
CSF2RA	0.000667887
CSF2RB	-0.229553635
CSF3	0.000625793
CSF3	-0.000179795
CSF3	2.27E-07
CSF3R	0.024844719
CSF3R	-2.59E-06
CSGALNACT1	0.016637794
CSGALNACT2	-0.037486483
CSH1	-0.112007495
CSH1	-0.015785614
CSH2	0.047532465
CSH2	-0.003979257
CSHL1	1.064722141
CSHL1	-0.218094444
CSHL1	-0.000358386
CSK	-0.453148882
CSMD1	0.015825164
CSMD1	0.014503208
CSMD2	-0.119008317
CSMD3	0.035711099
CSMD3	0.01512669
CSMD3	-9.49E-05
CSN1S1	-0.006274634
CSN1S1	5.96E-05
CSN1S2AP	0.004827176
CSN2	-9.73E-05
CSN3	-0.004640016
CSNK1A1	0.270103938
CSNK1A1	-0.08892867
CSNK1A1	0.002995588
CSNK1A1L	0.02706468
CSNK1A1L	-0.010481462
CSNK1A1P1	-0.113751407
CSNK1D	0.45983307
CSNK1D	0.073479066
CSNK1E	0.187083328
CSNK1E	0.040748669
CSNK1E	0.066580528
CSNK1G1	0.007824037
CSNK1G1	-0.016574562
CSNK1G2	0.201841498
CSNK1G3	0.21494556
CSNK1G3	0.00672072
CSNK2A1	-0.047079039
CSNK2A1	-0.030689429
CSNK2A1	0.007791608
CSNK2A2	0.047910042
CSNK2B	0.013293383
CSPG4	0.000353125
CSPG4P1Y	-0.021528553
CSPG5	0.109479942
CSPP1	0.057500582
CSRNP1	0.35613236
CSRNP2	0.19486425
CSRNP2	0.087779702
CSRNP3	-0.175032826
CSRNP3	-0.001911392
CSRNP3	8.16E-05
CSRP1	-0.027670401
CSRP2	-0.000106122
CSRP3	0.002021058
CST1	0.233883744
CST11	-0.082290559
CST11	0.149374947
CST13P	0.009067541
CST2	0.001084725
CST3	-0.059034477
CST4	-0.061549127
CST4	-0.011499643
CST5	0.001306026
CST6	-0.003994085
CST7	-0.751472519
CST8	-0.170238408
CST9	-0.003966337
CST9L	-0.005812682
CSTA	0.000933808
CSTB	0.012392671
CSTF1	-0.090176557
CSTF1	-0.027949106
CSTF1	-0.047843368
CSTF1	-0.002509535
CSTF2	-0.011284272
CSTF2T	0.025149305
CSTF3	-0.158500845
CSTF3	-0.047089019
CSTF3	0.000107596
CSTF3	8.75E-06
CSTL1	6.74E-06
CT45A1	0.044556732
CT45A1	0.003307485
CT45A1	0.002717448
CT45A2	0.000142851
CT45A3	0.024391281
CT45A3	0.007846996
CT45A3	0.001060909
CT45A5	0.159359524
CT45A5	0.021977708
CT45A5	0.00035245
CT45A6	-0.000660396
CT47A1	-0.117159203
CT47A1	-0.097719655
CT47A11	-0.043966237
CT47A6	-0.001050285
CT47A6	-2.02E-06
CT47A7	-0.006955373
CT47A7	0.000546186
CT55	-0.020625826
CT55	0.045952337
CT55	0.007654657
CT55	0.000442117
CT62	0.001721024
CT83	-0.081338501
CTAG1A	0.111990287
CTAG1A	-0.017515181
CTAG1A	-0.008367644
CTAG1B	-0.020309324
CTAG1B	0.004641884
CTAG2	0.001030367
CTAG2	-0.000456063
CTAGE1	-0.020865156
CTAGE1	-0.010234065
CTAGE10P	0.039001599
CTAGE11P	0.085537015
CTAGE15	0.053236812
CTAGE15	0.071811992
CTAGE5	0.522929839
CTAGE5	-0.070427819
CTAGE5	0.036778583
CTAGE5	-0.044748045
CTAGE6	0.225859434
CTAGE6	-0.032234281
CTAGE6	-0.037066874
CTAGE9	0.304473847
CTBP1	-0.023729506
CTBP1	-0.012708783
CTBP1	-0.008437256
CTBP2	0.061300969
CTBP2	0.006917563
CTBP2	0.000829868
CTBS	-0.144260729
CTBS	-0.000657682
CTCF	0.059864678
CTCFL	0.004828427
CTD-2297D10.2	-0.030123525
CTDNEP1	-0.004041609
CTDP1	0.1869526
CTDP1	0.231580152
CTDP1	-0.085801287
CTDSP1	-0.072299406
CTDSP1	-0.016678664
CTDSP2	0.022427208
CTDSPL	-0.026805977
CTDSPL2	-0.022618777
CTDSPL2	-0.003959455
CTF1	-0.161472948
CTGF	0.144324213
CTH	0.036770926
CTH	0.024419371
CTH	0.000158924
CTHRC1	-0.123717531
CTHRC1	-0.002880354
CTIF	0.003410039
CTLA4	0.12470304
CTLA4	-0.044729005
CTLA4	0.003799863
CTNNA1	0.406691696
CTNNA1	0.209217444
CTNNA2	0.138196212
CTNNA3	-0.026562749
CTNNA3	-0.000151656
CTNNAL1	0.100115374
CTNNAL1	0.05800778
CTNNB1	0.336021037
CTNNB1	0.087454085
CTNNB1	0.054709534
CTNNB1	0.212015557
CTNNB1	0.152834549
CTNNB1	0.00866661
CTNNB1	0.001948519
CTNNBIP1	-0.063273327
CTNNBIP1	0.001915073
CTNNBL1	-0.043673043
CTNND1	-0.043939525
CTNND1	0.033209098
CTNND1	0.005081324
CTNND1	0.006588375
CTNND1	0.000536159
CTNND2	0.0089657
CTNS	-0.202335401
CTNS	-0.02233325
CTNS	0.00038624
CTPS1	-0.186039592
CTPS2	0.02479346
CTPS2	0.058103761
CTPS2	-0.011568155
CTPS2	-0.003799322
CTR9	-0.10865688
CTR9	-0.002256928
CTRB1	0.000474968
CTRB2	-0.006461554
CTRB2	-0.001860804
CTRC	0.007124171
CTRL	0.020982528
CTSA	-0.001359816
CTSB	0.545977577
CTSB	0.140147283
CTSC	-0.502548438
CTSC	-0.537425871
CTSC	-0.502893294
CTSC	-0.019050643
CTSD	-0.027352889
CTSE	0.416325154
CTSE	0.102698343
CTSE	0.000921782
CTSF	0.179139074
CTSG	0.012410691
CTSH	-0.313727181
CTSH	-0.207345791
CTSK	-0.735323002
CTSL	-0.052961344
CTSL	-0.066684641
CTSL	0.003235364
CTSO	0.042324954
CTSS	0.01046527
CTSV	4.970186626
CTSW	-0.251875829
CTSZ	-1.66E-06
CTTN	0.20473431
CTTN	-0.035857476
CTTN	0.013502546
CTTNBP2	-0.002488519
CTTNBP2NL	0.271349688
CTU1	0.260818274
CTU2	-0.029401704
CTU2	-0.005225531
CTU2	0.005107585
CTXN1	0.022624101
CTXN2	0.080837202
CTXN3	-0.013292001
CTXN3	-0.001234415
CUBN	0.048939525
CUEDC1	0.406436799
CUEDC2	-0.251862588
CUL1	-0.066738657
CUL2	0.027900155
CUL3	6.34E-06
CUL4A	0.199930667
CUL4A	0.072806496
CUL4A	0.011635511
CUL4B	-0.014266775
CUL4B	0.00490513
CUL5	0.091404893
CUL7	-0.12521452
CUL9	-0.349552086
CUTA	-0.735917971
CUTA	-0.007450058
CUTA	0.00537218
CUTC	-0.078380737
CUX1	0.172827242
CUX1	0.058688352
CUX1	-0.026956189
CUX1	-0.014842309
CUX2	0.038717227
CUZD1	0.305128055
CWC15	-0.171300582
CWC22	0.140288227
CWC22	0.002343552
CWC25	0.002879647
CWC27	-0.148409333
CWF19L1	0.167926027
CWF19L2	0.000520578
CWH43	0.099770642
CX3CL1	0.190605737
CX3CR1	-0.071080268
CX3CR1	-0.027544271
CXADR	0.838556639
CXADRP2	0.126713704
CXADRP2	-0.050187243
CXADRP2	-0.031029489
CXADRP3	-0.000993202
CXCL1	-0.012798868
CXCL10	0.001920366
CXCL11	0.985087151
CXCL11	0.039412025
CXCL12	-0.177672591
CXCL12	-0.07546359
CXCL12	-0.05019777
CXCL13	-0.89686614
CXCL14	-0.024246244
CXCL16	-0.000877737
CXCL16	-0.000156652
CXCL17	-0.03154527
CXCL2	0.600106711
CXCL3	0.015320541
CXCL5	-0.383170181
CXCL5	-0.075218831
CXCL6	-0.173703429
CXCL6	-0.061129961
CXCL8	0.011506615
CXCL8	-2.87E-05
CXCL9	-0.135910763
CXCR1	0.353067827
CXCR2	0.005480747
CXCR2P1	-0.094506217
CXCR3	-0.007194908
CXCR4	0.060442665
CXCR4	0.026519753
CXCR4	0.001259211
CXCR5	-0.022478465
CXCR5	-0.017993852
CXCR5	-0.001029888
CXCR6	-0.038151129
CXorf21	0.031112765
CXorf21	-0.014558384
CXorf23	0.142165867
CXorf36	-0.187398552
CXorf36	-0.003079594
CXorf38	-0.016063589
CXorf40A	0.023091968
CXorf40A	-0.010494384
CXorf40B	-0.330093487
CXorf40B	-0.050729172
CXorf49	-0.138647212
CXorf49B	0.001620697
CXorf51A	0.046436572
CXorf51B	0.025581373
CXorf51B	0.007109364
CXorf56	-0.001603023
CXorf57	0.000943913
CXorf58	0.064375366
CXorf65	0.009405459
CXorf66	0.018329004
CXorf67	-0.074987509
CXXC1	0.320138628
CXXC4	1.49E-05
CXXC5	-0.65227076
CXXC5	-0.098131379
CYB561	0.187754794
CYB561	0.137529
CYB561	0.060214154
CYB561A3	0.007081776
CYB561D1	0.056413726
CYB561D1	-0.028199624
CYB561D2	-0.001678449
CYB5A	0.117008814
CYB5A	0.085543975
CYB5B	0.117212618
CYB5D1	-0.011162254
CYB5D2	-0.008504748
CYB5R1	0.767259082
CYB5R2	0.090371979
CYB5R3	-0.299866203
CYB5R3	4.79E-06
CYB5R4	-0.079115584
CYB5RL	-0.003448722
CYB5RL	-0.000659339
CYBA	-1.274298877
CYBB	-0.002426899
CYBRD1	0.091499982
CYBRD1	0.039143566
CYC1	-0.392153171
CYCS	-0.00693111
CYCSP52	-0.036899901
CYFIP1	-0.07098298
CYFIP1	0.025206254
CYFIP1	0.002326134
CYFIP1	0.00046095
CYFIP2	0.014740924
CYFIP2	-0.004394657
CYFIP2	-0.00024628
CYGB	-0.006745414
CYHR1	-0.005077055
CYLC1	0.004400887
CYLC2	-0.002964247
CYLD	-0.09911791
CYLD	-0.017947672
CYMP	0.011087816
CYMP	0.003650066
CYP11A1	-4.93E-05
CYP11B1	-0.139125163
CYP11B1	0.004441873
CYP11B2	0.120710614
CYP17A1	-0.001516457
CYP19A1	-0.175362357
CYP19A1	-0.00443296
CYP19A1	0.002422856
CYP19A1	-3.97E-05
CYP1A1	-0.022512684
CYP1A2	-0.005209983
CYP1B1	0.402420477
CYP1B1-AS1	-0.087469302
CYP20A1	-0.241898417
CYP20A1	-0.16310959
CYP20A1	-0.023326971
CYP21A2	0.08820083
CYP24A1	-0.802460968
CYP26A1	2.589485635
CYP26A1	2.65563911
CYP26A1	-0.041513154
CYP26A1	0.517465932
CYP26B1	0.216638662
CYP26C1	-0.005615575
CYP27A1	-0.956453527
CYP27B1	0.009725192
CYP27C1	0.006050832
CYP2A13	-0.021820551
CYP2A13	-0.017230039
CYP2A6	-4.32E-05
CYP2A7	0.110075919
CYP2A7	-0.000392267
CYP2B6	-0.010371476
CYP2B6	-0.005367313
CYP2B7P	0.002716096
CYP2C18	-0.599028333
CYP2C19	-0.040989199
CYP2C8	-0.023203152
CYP2C9	-2.826130428
CYP2D6	0.005267926
CYP2D6	-0.000230623
CYP2D7	0.050820227
CYP2D7	0.028234588
CYP2E1	-0.00324938
CYP2F1	-0.009957048
CYP2F1	0.002662615
CYP2J2	-0.147007031
CYP2R1	-0.006431077
CYP2S1	-0.078011624
CYP2S1	0.008301517
CYP2U1	-0.000287511
CYP2U1	4.79E-06
CYP2W1	0.000950347
CYP39A1	-0.017520254
CYP39A1	-0.011265574
CYP3A4	1.20E-05
CYP3A43	-0.034861487
CYP3A43	-0.001058503
CYP3A5	0.130185338
CYP3A7	-0.011955029
CYP46A1	-0.00198489
CYP4A11	-0.013306859
CYP4A22	0.004069028
CYP4A22	-0.000568915
CYP4B1	1.933298532
CYP4B1	1.367885699
CYP4F11	4.57E-05
CYP4F12	0.015687492
CYP4F2	0.056746933
CYP4F2	-0.006004801
CYP4F22	-0.04364581
CYP4F24P	-0.117660318
CYP4F3	-0.074048985
CYP4F3	0.030790282
CYP4F3	-0.011407915
CYP4F30P	0.02611259
CYP4F8	-0.031125941
CYP4V2	-0.006724639
CYP4X1	-0.047176451
CYP4X1	0.05910107
CYP4Z1	-0.022387001
CYP4Z1	0.03051665
CYP4Z1	0.037468843
CYP4Z1	0.013826649
CYP4Z1	0.005152909
CYP4Z2P	0.072208625
CYP4Z2P	-0.027798573
CYP4Z2P	0.013628697
CYP51A1	0.023965825
CYP7A1	6.33E-06
CYP7B1	0.035603792
CYP8B1	-0.012214305
CYR61	0.141059247
CYS1	0.000960918
CYS1	0.000633696
CYSLTR1	-0.049307247
CYSLTR2	-0.137725363
CYSRT1	0.084863376
CYSTM1	0.036220442
CYTH1	1.457017507
CYTH1	0.482641269
CYTH2	0.161557502
